,year,home_team,away_team,home_rate
7261,2010,Luxembourg,Lithuania,0.0
7262,2010,Luxembourg,Netherlands,0.0
7263,2010,Luxembourg,North Macedonia,0.0
7264,2010,Luxembourg,Portugal,0.0
7265,2010,Luxembourg,Romania,0.0
7266,2010,Luxembourg,Slovenia,0.0
7267,2010,Luxembourg,Togo,0.0
7268,2010,Luxembourg,Turkey,0.0
7269,2010,Luxembourg,Ukraine,0.0
7270,2010,Luxembourg,Wales,0.0
7271,2010,Macau,Cambodia,0.0
7272,2010,Macau,Hong Kong,0.0
7273,2010,Macau,Kyrgyzstan,0.0
7274,2010,Macau,Mongolia,0.3333333333333333
7275,2010,Macau,North Korea,0.0
7276,2010,Macau,Northern Mariana Islands,1.0
7277,2010,Macau,Taiwan,0.0
7278,2010,Madagascar,DR Congo,0.0
7279,2010,Madagascar,Eswatini,0.0
7280,2010,Madagascar,Gabon,0.0
7281,2010,Madagascar,Ivory Coast,0.0
7282,2010,Madagascar,Mauritius,1.0
7283,2010,Madagascar,Mayotte,0.5
7284,2010,Madagascar,Mozambique,0.0
7285,2010,Madagascar,Seychelles,0.5
7286,2010,Madagascar,Zambia,0.0
7287,2010,Madagascar,Zimbabwe,0.0
7288,2010,Malawi,Botswana,0.5
7289,2010,Malawi,Eswatini,1.0
7290,2010,Malawi,Morocco,0.0
7291,2010,Malawi,Mozambique,0.0
7292,2010,Malawi,Namibia,0.0
7293,2010,Malawi,Rwanda,1.0
7294,2010,Malawi,Senegal,0.0
7295,2010,Malawi,South Africa,0.0
7296,2010,Malawi,Tanzania,0.0
7297,2010,Malawi,Zambia,0.0
7298,2010,Malawi,Zimbabwe,0.5
7299,2010,Malaysia,Cambodia,1.0
7300,2010,Malaysia,China PR,0.0
7301,2010,Malaysia,Iran,0.0
7302,2010,Malaysia,Jamaica,0.0
7303,2010,Malaysia,Kenya,0.0
7304,2010,Malaysia,Laos,1.0
7305,2010,Malaysia,Lesotho,1.0
7306,2010,Malaysia,Myanmar,0.0
7307,2010,Malaysia,Pakistan,1.0
7308,2010,Malaysia,Philippines,1.0
7309,2010,Malaysia,Singapore,0.0
7310,2010,Malaysia,Syria,1.0
7311,2010,Malaysia,United Arab Emirates,0.0
7312,2010,Malaysia,Uzbekistan,0.0
7313,2010,Malaysia,Vietnam,0.0
7314,2010,Maldives,Afghanistan,1.0
7315,2010,Maldives,Bhutan,1.0
7316,2010,Maldives,India,0.0
7317,2010,Maldives,Lebanon,0.0
7318,2010,Maldives,Nepal,0.5
7319,2010,Maldives,Pakistan,1.0
7320,2010,Maldives,Philippines,1.0
7321,2010,Maldives,Sri Lanka,1.0
7322,2010,Maldives,Turkmenistan,0.0
7323,2010,Mali,Benin,0.5
7324,2010,Mali,Burkina Faso,1.0
7325,2010,Mali,Congo,1.0
7326,2010,Mali,Iran,1.0
7327,2010,Mali,Sierra Leone,1.0
7328,2010,Mali,Togo,1.0
7329,2010,Malta,Angola,0.0
7330,2010,Malta,Armenia,0.0
7331,2010,Malta,Austria,0.0
7332,2010,Malta,Bosnia and Herzegovina,0.0
7333,2010,Malta,Bulgaria,0.0
7334,2010,Malta,Cape Verde,0.0
7335,2010,Malta,Georgia,1.0
7336,2010,Malta,Greece,0.0
7337,2010,Malta,Hungary,1.0
7338,2010,Malta,Iceland,0.0
7339,2010,Malta,Liechtenstein,1.0
7340,2010,Malta,Lithuania,0.0
7341,2010,Malta,Moldova,0.0
7342,2010,Malta,Norway,0.0
7343,2010,Malta,Turkey,0.0
7344,2010,Martinique,Canada,0.0
7345,2010,Martinique,French Guiana,1.0
7346,2010,Martinique,Guadeloupe,1.0
7347,2010,Martinique,Saint Vincent and the Grenadines,0.0
7348,2010,Mauritania,Burundi,1.0
7349,2010,Mauritania,Egypt,0.0
7350,2010,Mauritius,Eswatini,0.0
7351,2010,Mauritius,Ivory Coast,0.0
7352,2010,Mauritius,Lesotho,0.0
7353,2010,Mauritius,Madagascar,0.0
7354,2010,Mauritius,Mozambique,0.0
7355,2010,Mauritius,Réunion,0.0
7356,2010,Mauritius,Seychelles,0.0
7357,2010,Mauritius,South Africa,0.0
7358,2010,Mauritius,Sudan,0.0
7359,2010,Mauritius,Tanzania,0.0
7360,2010,Mauritius,Tunisia,0.0
7361,2010,Mayotte,Madagascar,0.0
7362,2010,Mexico,Argentina,0.0
7363,2010,Mexico,Bolivia,1.0
7364,2010,Mexico,Brazil,0.0
7365,2010,Mexico,Chile,0.0
7366,2010,Mexico,China PR,1.0
7367,2010,Mexico,Colombia,0.0
7368,2010,Mexico,Costa Rica,1.0
7369,2010,Mexico,Cuba,1.0
7370,2010,Mexico,DR Congo,1.0
7371,2010,Mexico,Ecuador,1.0
7372,2010,Mexico,Ghana,1.0
7373,2010,Mexico,Guadeloupe,1.0
7374,2010,Mexico,Guatemala,0.0
7375,2010,Mexico,Haiti,1.0
7376,2010,Mexico,Iran,1.0
7377,2010,Mexico,Nigeria,0.0
7378,2010,Mexico,Norway,1.0
7379,2010,Mexico,Panama,0.6666666666666666
7380,2010,Mexico,Paraguay,0.75
7381,2010,Mexico,Peru,1.0
7382,2010,Mexico,South Korea,0.0
7383,2010,Mexico,Sweden,0.0
7384,2010,Mexico,Uruguay,0.5
7385,2010,Mexico,Venezuela,1.0
7386,2010,Moldova,Armenia,0.0
7387,2010,Moldova,Azerbaijan,0.0
7388,2010,Moldova,Bosnia and Herzegovina,0.0
7389,2010,Moldova,Greece,0.0
7390,2010,Moldova,Hungary,1.0
7391,2010,Moldova,Lithuania,0.5
7392,2010,Moldova,Malta,0.0
7393,2010,Moldova,Norway,0.0
7394,2010,Moldova,Turkey,0.0
7395,2010,Monaco,Chechnya,1.0
7396,2010,Monaco,Provence,0.0
7397,2010,Mongolia,Guam,1.0
7398,2010,Mongolia,Macau,1.0
7399,2010,Montenegro,Belarus,1.0
7400,2010,Montenegro,Hungary,1.0
7401,2010,Montenegro,Kazakhstan,1.0
7402,2010,Montenegro,North Macedonia,1.0
7403,2010,Montenegro,Norway,1.0
7404,2010,Montenegro,Slovenia,0.0
7405,2010,Montenegro,Sweden,0.0
7406,2010,Montenegro,Wales,1.0
7407,2010,Morocco,Angola,0.5
7408,2010,Morocco,Benin,1.0
7409,2010,Morocco,Burkina Faso,1.0
7410,2010,Morocco,Congo,0.0
7411,2010,Morocco,Czech Republic,0.0
7412,2010,Morocco,DR Congo,1.0
7413,2010,Morocco,Gabon,1.0
7414,2010,Morocco,Ghana,0.0
7415,2010,Morocco,Ivory Coast,0.0
7416,2010,Morocco,Mali,0.0
7417,2010,Morocco,Namibia,1.0
7418,2010,Morocco,Senegal,1.0
7419,2010,Morocco,Tunisia,0.0
7420,2010,Morocco,Zambia,1.0
7421,2010,Morocco,Zimbabwe,1.0
7422,2010,Mozambique,Burkina Faso,1.0
7423,2010,Mozambique,Eswatini,1.0
7424,2010,Mozambique,Lesotho,0.0
7425,2010,Mozambique,Malawi,0.3333333333333333
7426,2010,Mozambique,Senegal,0.0
7427,2010,Mozambique,Seychelles,1.0
7428,2010,Mozambique,Tanzania,0.0
7429,2010,Mozambique,Zambia,0.0
7430,2010,Mozambique,Zimbabwe,0.0
7431,2010,Myanmar,Bangladesh,0.0
7432,2010,Myanmar,Cambodia,1.0
7433,2010,Myanmar,Indonesia,1.0
7434,2010,Myanmar,Macau,1.0
7435,2010,Myanmar,Malaysia,1.0
7436,2010,Myanmar,Nepal,1.0
7437,2010,Myanmar,North Korea,0.0
7438,2010,Myanmar,Philippines,0.0
7439,2010,Myanmar,Turkmenistan,0.0
7440,2010,Namibia,Botswana,0.0
7441,2010,Namibia,DR Congo,0.5
7442,2010,Namibia,Eswatini,0.0
7443,2010,Namibia,Ethiopia,1.0
7444,2010,Namibia,Libya,1.0
7445,2010,Namibia,Malawi,0.5
7446,2010,Namibia,Morocco,0.0
7447,2010,Namibia,Seychelles,0.0
7448,2010,Namibia,South Africa,0.0
7449,2010,Namibia,Zambia,0.0
7450,2010,Nepal,Bhutan,1.0
7451,2010,Nepal,Kyrgyzstan,0.0
7452,2010,Nepal,Macau,1.0
7453,2010,Nepal,North Korea,0.0
7454,2010,Nepal,Pakistan,0.6666666666666666
7455,2010,Nepal,Palestine,0.0
7456,2010,Nepal,Sri Lanka,1.0
7457,2010,Netherlands,Albania,1.0
7458,2010,Netherlands,Australia,0.0
7459,2010,Netherlands,Belarus,1.0
7460,2010,Netherlands,Brazil,1.0
7461,2010,Netherlands,Bulgaria,1.0
7462,2010,Netherlands,Cameroon,1.0
7463,2010,Netherlands,Denmark,0.5
7464,2010,Netherlands,Ecuador,1.0
7465,2010,Netherlands,England,0.0
7466,2010,Netherlands,France,1.0
7467,2010,Netherlands,Italy,1.0
7468,2010,Netherlands,Japan,1.0
7469,2010,Netherlands,Luxembourg,1.0
7470,2010,Netherlands,Mexico,1.0
7471,2010,Netherlands,Paraguay,0.0
7472,2010,Netherlands,Romania,0.5
7473,2010,Netherlands,Russia,0.5
7474,2010,Netherlands,Slovakia,1.0
7475,2010,Netherlands,Slovenia,1.0
7476,2010,Netherlands,Spain,0.0
7477,2010,Netherlands,Sweden,1.0
7478,2010,Netherlands,Ukraine,1.0
7479,2010,Netherlands,Wales,1.0
7480,2010,New Caledonia,Cook Islands,1.0
7481,2010,New Caledonia,Fiji,0.6666666666666666
7482,2010,New Caledonia,New Zealand,0.0
7483,2010,New Caledonia,Vanuatu,0.6666666666666666
7484,2010,New Zealand,Malaysia,1.0
7485,2010,New Zealand,New Caledonia,1.0
7486,2010,New Zealand,Slovakia,0.0
7487,2010,New Zealand,Vanuatu,1.0
7488,2010,Nicaragua,Mexico,0.0
7489,2010,Niger,Lesotho,1.0
7490,2010,Niger,Nigeria,0.0
7491,2010,Niger,Uganda,0.0
7492,2010,Nigeria,Benin,1.0
7493,2010,Nigeria,Ghana,0.5
7494,2010,Nigeria,Ivory Coast,0.0
7495,2010,Nigeria,Jamaica,0.0
7496,2010,Nigeria,Lesotho,1.0
7497,2010,Nigeria,Mali,0.0
7498,2010,Nigeria,Niger,1.0
7499,2010,Nigeria,Senegal,1.0
7500,2010,Nigeria,South Korea,0.0
7501,2010,Nigeria,Sudan,1.0
7502,2010,Nigeria,Tunisia,0.0
7503,2010,Nigeria,Uganda,1.0
7504,2010,Nigeria,Zimbabwe,1.0
7505,2010,North Korea,Guam,1.0
7506,2010,North Korea,Hong Kong,1.0
7507,2010,North Korea,Ivory Coast,0.0
7508,2010,North Korea,Macau,1.0
7509,2010,North Korea,Mali,1.0
7510,2010,North Korea,Mongolia,1.0
7511,2010,North Korea,Myanmar,1.0
7512,2010,North Korea,Sri Lanka,1.0
7513,2010,North Korea,Tajikistan,0.0
7514,2010,North Macedonia,Andorra,1.0
7515,2010,North Macedonia,Bulgaria,0.0
7516,2010,North Macedonia,Canada,1.0
7517,2010,North Macedonia,Croatia,1.0
7518,2010,North Macedonia,Ecuador,1.0
7519,2010,North Macedonia,England,0.0
7520,2010,North Macedonia,Estonia,0.0
7521,2010,North Macedonia,Israel,0.0
7522,2010,North Macedonia,Moldova,0.0
7523,2010,North Macedonia,Nigeria,0.0
7524,2010,North Macedonia,Poland,0.0
7525,2010,North Macedonia,Qatar,1.0
7526,2010,North Macedonia,Russia,0.0
7527,2010,North Macedonia,Serbia,0.0
7528,2010,North Macedonia,Spain,0.0
7529,2010,Northern Cyprus,Kyrgyzstan,1.0
7530,2010,Northern Ireland,Bulgaria,0.0
7531,2010,Northern Ireland,Denmark,1.0
7532,2010,Northern Ireland,Estonia,1.0
7533,2010,Northern Ireland,Georgia,1.0
7534,2010,Northern Ireland,Hungary,0.0
7535,2010,Northern Ireland,Iceland,0.0
7536,2010,Northern Ireland,Israel,0.0
7537,2010,Northern Ireland,Latvia,1.0
7538,2010,Northern Ireland,Liechtenstein,1.0
7539,2010,Northern Ireland,Serbia,0.0
7540,2010,Northern Ireland,Spain,1.0
7541,2010,Northern Ireland,Sweden,1.0
7542,2010,Northern Ireland,Uruguay,0.0
7543,2010,Northern Ireland,Wales,0.0
7544,2010,Northern Mariana Islands,Guam,0.0
7545,2010,Northern Mariana Islands,Mongolia,0.0
7546,2010,Norway,Argentina,1.0
7547,2010,Norway,Bosnia and Herzegovina,0.0
7548,2010,Norway,Brazil,0.0
7549,2010,Norway,Finland,1.0
7550,2010,Norway,Greece,0.0
7551,2010,Norway,Hungary,1.0
7552,2010,Norway,Malta,1.0
7553,2010,Norway,Moldova,1.0
7554,2010,Norway,Paraguay,0.0
7555,2010,Norway,Republic of Ireland,0.0
7556,2010,Norway,South Africa,1.0
7557,2010,Norway,South Korea,0.0
7558,2010,Norway,Turkey,0.0
7559,2010,Norway,Uruguay,0.0
7560,2010,Occitania,Monaco,0.0
7561,2010,Oman,Australia,0.0
7562,2010,Oman,Bahrain,0.0
7563,2010,Oman,Brazil,0.0
7564,2010,Oman,China PR,1.0
7565,2010,Oman,Ecuador,1.0
7566,2010,Oman,Egypt,0.0
7567,2010,Oman,Indonesia,0.0
7568,2010,Oman,Iraq,0.5
7569,2010,Oman,Jordan,0.5
7570,2010,Oman,Kenya,0.0
7571,2010,Oman,Kuwait,0.0
7572,2010,Oman,Kyrgyzstan,1.0
7573,2010,Oman,Liberia,1.0
7574,2010,Oman,Maldives,1.0
7575,2010,Oman,Morocco,0.0
7576,2010,Oman,North Korea,0.0
7577,2010,Oman,Pakistan,1.0
7578,2010,Oman,Paraguay,0.0
7579,2010,Oman,Saudi Arabia,0.5
7580,2010,Oman,Senegal,1.0
7581,2010,Oman,Singapore,1.0
7582,2010,Oman,Syria,0.5
7583,2010,Oman,Tajikistan,1.0
7584,2010,Oman,Turkmenistan,1.0
7585,2010,Oman,United Arab Emirates,0.5
7586,2010,Oman,Uzbekistan,1.0
7587,2010,Oman,Yemen,0.0
7588,2010,Oman,Zimbabwe,1.0
7589,2010,Pakistan,Bhutan,1.0
7590,2010,Pakistan,Guam,1.0
7591,2010,Pakistan,Jordan,0.0
7592,2010,Pakistan,Macau,0.0
7593,2010,Pakistan,Nepal,0.0
7594,2010,Pakistan,Oman,0.0
7595,2010,Pakistan,Palestine,0.0
7596,2010,Pakistan,Sri Lanka,0.0
7597,2010,Pakistan,Taiwan,0.0
7598,2010,Pakistan,Tajikistan,0.0
7599,2010,Pakistan,United Arab Emirates,0.0
7600,2010,Palestine,China PR,0.0
7601,2010,Palestine,Guam,1.0
7602,2010,Palestine,Iraq,0.0
7603,2010,Palestine,Jordan,0.0
7604,2010,Palestine,Kyrgyzstan,0.0
7605,2010,Palestine,Qatar,0.0
7606,2010,Palestine,Singapore,1.0
7607,2010,Panama,Armenia,0.0
7608,2010,Panama,Canada,0.0
7609,2010,Panama,Colombia,0.0
7610,2010,Panama,Costa Rica,0.0
7611,2010,Panama,Cuba,0.0
7612,2010,Panama,El Salvador,1.0
7613,2010,Panama,Guadeloupe,0.0
7614,2010,Panama,Guatemala,1.0
7615,2010,Panama,Haiti,1.0
7616,2010,Panama,Honduras,0.5
7617,2010,Panama,Nicaragua,1.0
7618,2010,Panama,Peru,0.0
7619,2010,Panama,Trinidad and Tobago,1.0
7620,2010,Paraguay,Colombia,1.0
7621,2010,Paraguay,Japan,0.0
7622,2010,Paraguay,New Zealand,0.0
7623,2010,Paraguay,Qatar,0.0
7624,2010,Paraguay,Spain,0.0
7625,2010,Paraguay,Venezuela,0.0
7626,2010,Peru,Bolivia,0.5
7627,2010,Peru,Chile,0.0
7628,2010,Peru,Colombia,0.0
7629,2010,Peru,Costa Rica,1.0
7630,2010,Peru,Panama,0.0
7631,2010,Peru,Paraguay,0.0
7632,2010,Philippines,Afghanistan,0.0
7633,2010,Philippines,Bhutan,1.0
7634,2010,Philippines,Brunei,1.0
7635,2010,Philippines,Cambodia,1.0
7636,2010,Philippines,Laos,0.0
7637,2010,Philippines,Tajikistan,0.0
7638,2010,Philippines,Timor-Leste,1.0
7639,2010,Poland,Armenia,1.0
7640,2010,Poland,Azerbaijan,1.0
7641,2010,Poland,Belgium,1.0
7642,2010,Poland,Canada,1.0
7643,2010,Poland,Colombia,0.0
7644,2010,Poland,Croatia,0.0
7645,2010,Poland,Denmark,0.0
7646,2010,Poland,Estonia,1.0
7647,2010,Poland,Faroe Islands,1.0
7648,2010,Poland,Finland,0.0
7649,2010,Poland,Greece,1.0
7650,2010,Poland,Hungary,0.0
7651,2010,Poland,Kazakhstan,1.0
7652,2010,Poland,Lithuania,0.0
7653,2010,Poland,Portugal,1.0
7654,2010,Poland,Romania,0.0
7655,2010,Poland,Serbia,0.0
7656,2010,Poland,Slovakia,0.0
7657,2010,Poland,United States,0.0
7658,2010,Portugal,Armenia,1.0
7659,2010,Portugal,Azerbaijan,1.0
7660,2010,Portugal,Belgium,1.0
7661,2010,Portugal,Brazil,0.5
7662,2010,Portugal,Cape Verde,1.0
7663,2010,Portugal,Faroe Islands,1.0
7664,2010,Portugal,Finland,0.5
7665,2010,Portugal,Georgia,1.0
7666,2010,Portugal,Germany,0.0
7667,2010,Portugal,Greece,0.0
7668,2010,Portugal,Kazakhstan,1.0
7669,2010,Portugal,North Korea,1.0
7670,2010,Portugal,Poland,0.0
7671,2010,Portugal,Serbia,0.0
7672,2010,Portugal,South Africa,1.0
7673,2010,Portugal,Turkey,1.0
7674,2010,Puerto Rico,Trinidad and Tobago,0.0
7675,2010,Qatar,Bahrain,0.0
7676,2010,Qatar,Bangladesh,1.0
7677,2010,Qatar,DR Congo,0.0
7678,2010,Qatar,Georgia,0.0
7679,2010,Qatar,Hong Kong,1.0
7680,2010,Qatar,Iran,0.25
7681,2010,Qatar,Iraq,1.0
7682,2010,Qatar,Ivory Coast,0.0
7683,2010,Qatar,Jordan,1.0
7684,2010,Qatar,Kuwait,0.5
7685,2010,Qatar,Lebanon,1.0
7686,2010,Qatar,Libya,1.0
7687,2010,Qatar,North Korea,0.5
7688,2010,Qatar,Oman,0.0
7689,2010,Qatar,Saudi Arabia,1.0
7690,2010,Qatar,Tajikistan,1.0
7691,2010,Qatar,Turkmenistan,1.0
7692,2010,Qatar,United Arab Emirates,0.0
7693,2010,Qatar,Uzbekistan,1.0
7694,2010,Republic of Ireland,Australia,0.0
7695,2010,Republic of Ireland,Brazil,0.0
7696,2010,Republic of Ireland,Chile,0.0
7697,2010,Republic of Ireland,Colombia,1.0
7698,2010,Republic of Ireland,Cyprus,0.0
7699,2010,Republic of Ireland,Czech Republic,0.0
7700,2010,Republic of Ireland,Germany,0.0
7701,2010,Republic of Ireland,Netherlands,0.0
7702,2010,Republic of Ireland,Nigeria,0.0
7703,2010,Republic of Ireland,Poland,0.0
7704,2010,Republic of Ireland,San Marino,1.0
7705,2010,Republic of Ireland,Serbia,0.0
7706,2010,Republic of Ireland,Slovakia,1.0
7707,2010,Republic of Ireland,South Africa,1.0
7708,2010,Republic of Ireland,Sweden,1.0
7709,2010,Republic of Ireland,Wales,1.0
7710,2010,Romani people,Ambazonia,1.0
7711,2010,Romania,Albania,1.0
7712,2010,Romania,Belarus,1.0
7713,2010,Romania,Bulgaria,0.0
7714,2010,Romania,Colombia,0.0
7715,2010,Romania,Croatia,0.0
7716,2010,Romania,Cyprus,1.0
7717,2010,Romania,France,0.0
7718,2010,Romania,Georgia,1.0
7719,2010,Romania,Latvia,1.0
7720,2010,Romania,Luxembourg,1.0
7721,2010,Romania,Moldova,1.0
7722,2010,Romania,Montenegro,1.0
7723,2010,Romania,Netherlands,1.0
7724,2010,Romania,Northern Ireland,1.0
7725,2010,Romania,Russia,1.0
7726,2010,Romania,Slovenia,1.0
7727,2010,Romania,Turkey,1.0
7728,2010,Romania,Uruguay,0.0
7729,2010,Russia,Andorra,1.0
7730,2010,Russia,Argentina,0.0
7731,2010,Russia,Brazil,0.0
7732,2010,Russia,Croatia,0.0
7733,2010,Russia,England,1.0
7734,2010,Russia,Estonia,1.0
7735,2010,Russia,Israel,0.0
7736,2010,Russia,Kazakhstan,1.0
7737,2010,Russia,Latvia,1.0
7738,2010,Russia,Netherlands,0.0
7739,2010,Russia,North Macedonia,1.0
7740,2010,Russia,Poland,0.0
7741,2010,Russia,Serbia,1.0
7742,2010,Russia,Spain,0.0
7743,2010,Russia,Sweden,1.0
7744,2010,Rwanda,Burundi,1.0
7745,2010,Rwanda,Cameroon,0.0
7746,2010,Rwanda,Equatorial Guinea,1.0
7747,2010,Rwanda,Eritrea,1.0
7748,2010,Rwanda,Liberia,1.0
7749,2010,Rwanda,Somalia,1.0
7750,2010,Rwanda,Tanzania,0.0
7751,2010,Rwanda,Uganda,0.0
7752,2010,Rwanda,Zambia,0.0
7753,2010,Réunion,Gabon,0.0
7754,2010,Réunion,Mayotte,1.0
7755,2010,Saint Kitts and Nevis,Antigua and Barbuda,1.0
7756,2010,Saint Kitts and Nevis,Jamaica,0.0
7757,2010,Saint Kitts and Nevis,Saint Martin,1.0
7758,2010,Saint Kitts and Nevis,Saint Vincent and the Grenadines,0.0
7759,2010,Saint Kitts and Nevis,Trinidad and Tobago,0.0
7760,2010,Saint Martin,British Virgin Islands,0.0
7761,2010,Saint Vincent and the Grenadines,Haiti,0.0
7762,2010,Saint Vincent and the Grenadines,Martinique,0.0
7763,2010,Saint Vincent and the Grenadines,Saint Kitts and Nevis,0.0
7764,2010,Samoa,American Samoa,1.0
7765,2010,Samoa,Solomon Islands,0.0
7766,2010,Samoa,Tonga,1.0
7767,2010,Samoa,Vanuatu,0.0
7768,2010,San Marino,Albania,0.0
7769,2010,San Marino,Cyprus,0.0
7770,2010,San Marino,Czech Republic,0.0
7771,2010,San Marino,Germany,0.0
7772,2010,San Marino,Republic of Ireland,0.0
7773,2010,San Marino,Slovakia,0.0
7774,2010,San Marino,Wales,0.0
7775,2010,Saudi Arabia,Bahrain,1.0
7776,2010,Saudi Arabia,Belarus,0.0
7777,2010,Saudi Arabia,Estonia,1.0
7778,2010,Saudi Arabia,Finland,0.0
7779,2010,Saudi Arabia,Gambia,1.0
7780,2010,Saudi Arabia,Ghana,1.0
7781,2010,Saudi Arabia,Greece,0.0
7782,2010,Saudi Arabia,India,1.0
7783,2010,Saudi Arabia,Iraq,0.0
7784,2010,Saudi Arabia,Japan,1.0
7785,2010,Saudi Arabia,Jordan,1.0
7786,2010,Saudi Arabia,Kuwait,1.0
7787,2010,Saudi Arabia,Lebanon,0.0
7788,2010,Saudi Arabia,Luxembourg,1.0
7789,2010,Saudi Arabia,Malaysia,1.0
7790,2010,Saudi Arabia,Namibia,1.0
7791,2010,Saudi Arabia,North Korea,0.0
7792,2010,Saudi Arabia,Paraguay,0.0
7793,2010,Saudi Arabia,Poland,0.0
7794,2010,Saudi Arabia,Portugal,0.0
7795,2010,Saudi Arabia,Qatar,1.0
7796,2010,Saudi Arabia,Sweden,0.0
7797,2010,Saudi Arabia,Syria,0.5
7798,2010,Saudi Arabia,Thailand,1.0
7799,2010,Saudi Arabia,Togo,1.0
7800,2010,Saudi Arabia,Turkey,0.0
7801,2010,Saudi Arabia,United Arab Emirates,1.0
7802,2010,Saudi Arabia,Uzbekistan,1.0
7803,2010,Saudi Arabia,Yemen,1.0
7804,2010,Scotland,Argentina,0.0
7805,2010,Scotland,Croatia,0.0
7806,2010,Scotland,Faroe Islands,1.0
7807,2010,Scotland,France,1.0
7808,2010,Scotland,Georgia,1.0
7809,2010,Scotland,Italy,0.0
7810,2010,Scotland,Lithuania,1.0
7811,2010,Scotland,Northern Ireland,0.0
7812,2010,Scotland,South Africa,1.0
7813,2010,Scotland,Switzerland,0.0
7814,2010,Scotland,Ukraine,1.0
7815,2010,Senegal,Angola,0.0
7816,2010,Senegal,Benin,1.0
7817,2010,Senegal,Burkina Faso,1.0
7818,2010,Senegal,DR Congo,0.0
7819,2010,Senegal,Guinea,1.0
7820,2010,Senegal,Mali,1.0
7821,2010,Senegal,Mozambique,1.0
7822,2010,Senegal,Namibia,1.0
7823,2010,Senegal,Nigeria,0.0
7824,2010,Senegal,Norway,1.0
7825,2010,Senegal,South Africa,0.0
7826,2010,Senegal,Tanzania,1.0
7827,2010,Serbia,Armenia,1.0
7828,2010,Serbia,Azerbaijan,1.0
7829,2010,Serbia,Belgium,1.0
7830,2010,Serbia,Bulgaria,1.0
7831,2010,Serbia,Finland,0.0
7832,2010,Serbia,Ghana,0.0
7833,2010,Serbia,Kazakhstan,1.0
7834,2010,Serbia,Norway,0.0
7835,2010,Serbia,Poland,0.0
7836,2010,Serbia,Portugal,0.0
7837,2010,Serbia,Sweden,1.0
7838,2010,Serbia,Uruguay,0.0
7839,2010,Seychelles,Botswana,0.0
7840,2010,Seychelles,Comoros,0.0
7841,2010,Seychelles,Eswatini,0.0
7842,2010,Seychelles,Mauritius,1.0
7843,2010,Seychelles,Réunion,1.0
7844,2010,Seychelles,Sudan,0.0
7845,2010,Seychelles,Tanzania,1.0
7846,2010,Seychelles,Tunisia,0.0
7847,2010,Seychelles,Zambia,0.0
7848,2010,Sierra Leone,Benin,0.0
7849,2010,Sierra Leone,Mali,0.0
7850,2010,Sierra Leone,Togo,0.0
7851,2010,Silesia,Poland,0.0
7852,2010,Singapore,Australia,0.0
7853,2010,Singapore,Bahrain,0.0
7854,2010,Singapore,Cambodia,1.0
7855,2010,Singapore,China PR,0.0
7856,2010,Singapore,Indonesia,0.3333333333333333
7857,2010,Singapore,Iraq,1.0
7858,2010,Singapore,Jordan,1.0
7859,2010,Singapore,Laos,1.0
7860,2010,Singapore,Malaysia,0.0
7861,2010,Singapore,Myanmar,1.0
7862,2010,Singapore,Oman,0.0
7863,2010,Singapore,Philippines,1.0
7864,2010,Singapore,Saudi Arabia,0.0
7865,2010,Singapore,Thailand,0.5
7866,2010,Singapore,Turkmenistan,1.0
7867,2010,Singapore,United Arab Emirates,0.0
7868,2010,Singapore,Vietnam,0.0
7869,2010,Slovakia,Belgium,0.0
7870,2010,Slovakia,Bulgaria,1.0
7871,2010,Slovakia,Chile,0.0
7872,2010,Slovakia,Cyprus,1.0
7873,2010,Slovakia,Czech Republic,0.0
7874,2010,Slovakia,France,0.0
7875,2010,Slovakia,Germany,0.0
7876,2010,Slovakia,Greece,0.0
7877,2010,Slovakia,Iceland,0.0
7878,2010,Slovakia,Italy,1.0
7879,2010,Slovakia,Liechtenstein,1.0
7880,2010,Slovakia,Malta,1.0
7881,2010,Slovakia,Paraguay,0.0
7882,2010,Slovakia,Republic of Ireland,0.0
7883,2010,Slovakia,San Marino,1.0
7884,2010,Slovakia,United States,1.0
7885,2010,Slovakia,Wales,0.0
7886,2010,Slovenia,Albania,0.0
7887,2010,Slovenia,Belarus,1.0
7888,2010,Slovenia,Bosnia and Herzegovina,0.0
7889,2010,Slovenia,Bulgaria,0.0
7890,2010,Slovenia,Croatia,0.0
7891,2010,Slovenia,Denmark,0.0
7892,2010,Slovenia,England,0.0
7893,2010,Slovenia,Estonia,1.0
7894,2010,Slovenia,Israel,0.0
7895,2010,Slovenia,Ivory Coast,0.0
7896,2010,Slovenia,Luxembourg,1.0
7897,2010,Slovenia,Netherlands,0.0
7898,2010,Slovenia,Romania,0.0
7899,2010,Slovenia,Trinidad and Tobago,1.0
7900,2010,Slovenia,United States,0.0
7901,2010,Solomon Islands,American Samoa,1.0
7902,2010,Solomon Islands,New Caledonia,0.0
7903,2010,Solomon Islands,Papua New Guinea,1.0
7904,2010,Solomon Islands,Tonga,1.0
7905,2010,Solomon Islands,Vanuatu,0.0
7906,2010,Somalia,Burundi,0.0
7907,2010,Somalia,Eritrea,0.0
7908,2010,Somalia,Rwanda,0.0
7909,2010,Somalia,Sudan,0.0
7910,2010,Somalia,Tanzania,1.0
7911,2010,South Africa,Angola,0.5
7912,2010,South Africa,Bolivia,0.0
7913,2010,South Africa,Botswana,1.0
7914,2010,South Africa,Cameroon,1.0
7915,2010,South Africa,Canada,1.0
